"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CNOT3.12",7.08016571521252e-105,2.42993188350933,0.951,0.144,1.39603379894674e-98,"10","CNOT3.1"
"gene99333",7.73891515013249e-105,2.00838318105109,0.901,0.113,1.52592291640192e-98,"10","gene9933"
"gene8321",7.93982542086943e-105,1.60455266027204,0.802,0.084,1.56553745930756e-98,"10","gene832"
"LPCAT31",8.23640278888965e-105,1.69694488077911,0.901,0.114,1.62401519082015e-98,"10","LPCAT3"
"gene65792",8.24537103269574e-105,2.79896511648423,1,0.169,1.62578350698309e-98,"10","gene6579"
"gene120881",9.05468545164387e-105,2.66054057536695,0.988,0.163,1.78536032033352e-98,"10","gene12088"
"gene18263",9.27615135558433e-105,2.76694404966822,0.988,0.165,1.82902792638275e-98,"10","gene1826"
"gene133232",9.35355532678983e-105,2.55113339064238,0.988,0.162,1.84429007762638e-98,"10","gene13323"
"gene5537",1.15594406791004e-104,1.34385247458462,0.716,0.064,2.27923618373382e-98,"10","gene5537"
"gene5669",1.30380514574064e-104,1.75209896723774,0.704,0.062,2.57078170752954e-98,"10","gene5669"
"TFB2M1",1.32246833117054e-104,1.77658454372829,0.889,0.114,2.60758089939051e-98,"10","TFB2M"
"gene66094",1.36710248310547e-104,2.03296012775887,0.951,0.14,2.69558842237066e-98,"10","gene6609"
"gene70901",1.54641407066513e-104,2.08401306892054,0.901,0.121,3.04914658307619e-98,"10","gene7090"
"gene126362",1.5870706426567e-104,1.86241539766092,0.901,0.116,3.12931130087028e-98,"10","gene12636"
"gene48501",1.72282512373347e-104,3.01208239529437,0.975,0.159,3.39698560619683e-98,"10","gene4850"
"CLIPB92",1.76976913592481e-104,2.22420521040374,0.877,0.109,3.48954760306714e-98,"10","CLIPB9"
"gene2538",1.98141951451984e-104,1.53026141232786,0.716,0.064,3.90686987201303e-98,"10","gene2538"
"gene9983",2.24317525879413e-104,1.79599248442885,0.827,0.094,4.4229875460531e-98,"10","gene9983"
"SYF21",2.33227447626725e-104,2.07670943331833,0.975,0.146,4.59866919540338e-98,"10","SYF2"
"gene95171",2.3814921272877e-104,1.10113567906724,0.704,0.06,4.6957142464559e-98,"10","gene9517"
"TSEN21",2.38387786504572e-104,1.55718631926212,0.79,0.083,4.7004183320375e-98,"10","TSEN2"
"gene133393",2.41174771038008e-104,2.16938086942959,0.901,0.121,4.75537078318506e-98,"10","gene13339"
"gene115861",2.60534849623654e-104,1.69508466500261,0.852,0.103,5.13710371349989e-98,"10","gene11586"
"gene90481",2.60551210809099e-104,2.23338760377856,0.938,0.14,5.13742631566474e-98,"10","gene9048"
"CCDC134.1",2.65274829085366e-104,2.10208834124314,0.827,0.096,5.23056440073557e-98,"10","CCDC134.1"
"gene14312",2.65893142556655e-104,2.0383234490879,0.84,0.1,5.24275601515513e-98,"10","gene14312"
"gene20521",2.69318122207701e-104,1.6078787946039,0.864,0.102,5.31028815417401e-98,"10","gene2052"
"FAM57A1",3.0227213805408e-104,2.2882742607352,0.963,0.148,5.96005995024546e-98,"10","FAM57A"
"gene54463",3.08505031623545e-104,2.08222819697841,0.975,0.154,6.08295721618821e-98,"10","gene5446"
"gene281",3.50871163918753e-104,3.04779283204333,0.951,0.148,6.91831270070293e-98,"10","gene281"
"NCOA51",3.65383125916151e-104,1.49348005067844,0.852,0.101,7.20445274674548e-98,"10","NCOA5"
"IDH11",3.7323860135303e-104,2.6163012249282,1,0.175,7.35934331933641e-98,"10","IDH1"
"gene100431",4.09497552238672e-104,2.02242708512533,0.951,0.141,8.07428027119257e-98,"10","gene10043"
"CDK11",4.10062784403201e-104,1.57260500854917,0.827,0.091,8.08542525335364e-98,"10","CDK1"
"gene74902",4.44402573698797e-104,1.77642494474136,0.926,0.127,8.76252107898325e-98,"10","gene7490"
"gene92682",4.5944353596505e-104,1.3974306784092,0.802,0.083,9.05909170369695e-98,"10","gene9268"
"gene91511",5.56750479228127e-104,2.94328447932972,0.975,0.163,1.0977744276695e-97,"10","gene9151"
"gene129241",5.73723904038182e-104,1.68009530898644,0.914,0.12,1.131241828959e-97,"10","gene12924"
"gene7291",5.74193327582879e-104,1.47647362537275,0.84,0.095,1.13216741624152e-97,"10","gene729"
"NPEPL11",6.13027586000172e-104,1.99830947620052,0.926,0.131,1.2087389817786e-97,"10","NPEPL1"
"FUS",6.17470521797603e-104,1.59578442685,0.827,0.093,1.21749935376599e-97,"10","FUS"
"VRK12",7.23833657554793e-104,2.69318341554428,1,0.173,1.42722118578464e-97,"10","VRK1"
"SUPT3H2",7.59655348021573e-104,1.86359347105183,0.951,0.138,1.49785271142758e-97,"10","SUPT3H"
"ZNF5111",7.71986993813789e-104,2.37537151265952,0.975,0.153,1.52216767101332e-97,"10","ZNF511"
"gene1321",7.72551777705185e-104,1.11450399003853,0.716,0.062,1.52328128534553e-97,"10","gene1321"
"gene27531",8.19175521059542e-104,1.65138519288893,0.852,0.103,1.61521179117571e-97,"10","gene2753"
"gene13935",8.37524526904047e-104,1.58513177436007,0.877,0.108,1.65139149849664e-97,"10","gene13935"
"CCDC1301",8.60358208503925e-104,2.61772719872231,0.951,0.149,1.69641387869224e-97,"10","CCDC130"
"GMNN2",8.86982218992479e-104,2.17783130611645,0.938,0.134,1.74890985124508e-97,"10","GMNN"
"gene13338",9.13316419961527e-104,1.23733645044469,0.704,0.061,1.8008343910084e-97,"10","gene13338"
"gene3093",1.02214975208704e-103,1.78892598161817,0.864,0.108,2.01542684012687e-97,"10","gene309"
"GPI",1.1163355252076e-103,2.05874829017941,0.926,0.133,2.20113792083467e-97,"10","GPI"
"gene104351",1.28252443701314e-103,1.83979792726238,0.914,0.126,2.52882140625396e-97,"10","gene10435"
"gene9611",1.29703609791522e-103,2.19708873927816,0.975,0.152,2.55743481717263e-97,"10","gene961"
"gene15223",1.45210098547211e-103,1.73200503326447,0.901,0.115,2.86318447440758e-97,"10","gene1522"
"gene116322",1.46182839365255e-103,2.93373920349315,0.951,0.15,2.8823645206696e-97,"10","gene11632"
"THOC1",1.63684434168125e-103,2.0665946684009,0.951,0.145,3.22745274124303e-97,"10","THOC1"
"SPATA5L1",1.73916415190066e-103,1.47928939334361,0.802,0.087,3.42920213400258e-97,"10","SPATA5L1"
"gene55811",1.87646989028183e-103,2.32856882026439,0.963,0.15,3.69993513557286e-97,"10","gene5581"
"gene60861",1.88797320304146e-103,2.04178427965808,0.926,0.131,3.72261682701661e-97,"10","gene6086"
"RNF41",2.10486856813167e-103,3.28675896246857,1,0.175,4.15028091381933e-97,"10","RNF4"
"gene94151",2.38600181108452e-103,1.95848347054622,0.914,0.124,4.70460622901133e-97,"10","gene9415"
"BPNT11",2.62083891573999e-103,2.58498198751503,0.975,0.163,5.16764699462707e-97,"10","BPNT1"
"gene4805",2.82285225404532e-103,1.38397445476,0.802,0.084,5.56596740047061e-97,"10","gene4805"
"CLIPB9.1",3.14634642956151e-103,2.03301505722796,0.753,0.076,6.20381801152719e-97,"10","CLIPB9.1"
"aurB2",3.30974103719325e-103,2.16160979918421,0.926,0.132,6.5259918193089e-97,"10","aurB"
"gene900",3.83255194806515e-103,1.5913983441245,0.79,0.083,7.55684580125329e-97,"10","gene900"
"gene8313",4.13599807090345e-103,1.19448097148289,0.728,0.067,8.15516660429808e-97,"10","gene8313"
"gene43673",4.909276882983e-103,2.51254557022458,0.988,0.168,9.67988142185237e-97,"10","gene4367"
"SYS1",5.26806482542985e-103,1.11299065035824,0.741,0.067,1.03873226237358e-96,"10","SYS1"
"gene47621",5.41226033009247e-103,2.0231984378578,0.84,0.101,1.06716405426408e-96,"10","gene4762"
"CHMP2A1",5.89178277121653e-103,2.16820566409982,0.963,0.152,1.16171403544945e-96,"10","CHMP2A"
"TMEM1862",6.6317791608632e-103,2.37178591414601,0.988,0.165,1.30762304557695e-96,"10","TMEM186"
"DTWD2",7.28642556480723e-103,1.73139921435496,0.84,0.097,1.43670314666854e-96,"10","DTWD2"
"gene5601",7.65756675807737e-103,1.91850051899356,0.877,0.112,1.50988302279393e-96,"10","gene560"
"gene145401",7.97991575891629e-103,2.33174906569839,0.975,0.158,1.57344228373905e-96,"10","gene14540"
"gene62782",9.12809070953174e-103,2.66526794093741,0.988,0.172,1.79983402407913e-96,"10","gene6278"
"gene59582",1.02051119882477e-102,2.57556842764519,0.963,0.155,2.01219601781634e-96,"10","gene5958"
"URAH1",1.04838555367741e-102,3.38575151595752,1,0.181,2.06715736062009e-96,"10","URAH"
"TRAPPC2",1.15999675392855e-102,2.73600696382197,1,0.176,2.28722707954888e-96,"10","TRAPPC2"
"POP1",1.20221668345783e-102,1.50914106590621,0.815,0.09,2.37047435225803e-96,"10","POP1"
"TBRG12",1.59429053891027e-102,2.00565797609078,0.938,0.137,3.14354715296794e-96,"10","TBRG1"
"gene115011",1.64622650203215e-102,2.31597544130802,0.988,0.171,3.24595204406139e-96,"10","gene11501"
"gene95963",1.6837810140327e-102,2.10337090154818,0.926,0.136,3.32000026576201e-96,"10","gene9596"
"gene53081",1.92143181650058e-102,2.42926206672824,0.975,0.162,3.78858894848047e-96,"10","gene5308"
"gene118991",2.08494356435672e-102,1.34800459158633,0.79,0.083,4.11099372785106e-96,"10","gene11899"
"gene7772",2.09454400688573e-102,2.65881535329129,0.938,0.144,4.12992342920896e-96,"10","gene7772"
"PET100",2.24974707733129e-102,2.39670682596318,0.975,0.159,4.4359455489692e-96,"10","PET100"
"gene40122",2.88030075896054e-102,2.7086068012312,0.975,0.161,5.67924166238273e-96,"10","gene4012"
"gene94582",2.96502859638429e-102,2.05202770727396,0.963,0.145,5.84630403000651e-96,"10","gene9458"
"gene102811",2.96557076349885e-102,1.21247201011466,0.716,0.064,5.84737304964115e-96,"10","gene10281"
"MED71",3.62311481747552e-102,1.99801546043436,0.926,0.134,7.14388751070182e-96,"10","MED7"
"TPD52L22",4.24840886032986e-102,2.05767897706401,0.938,0.137,8.37681291558197e-96,"10","TPD52L2"
"OPA31",4.27934909158207e-102,3.17619938622613,1,0.181,8.43781940937423e-96,"10","OPA3"
"gene61371",4.43697699820294e-102,2.87931992246905,1,0.179,8.74862270713764e-96,"10","gene6137"
"RFC3.1",4.88087483051623e-102,2.89847504351436,0.988,0.169,9.62387958969487e-96,"10","RFC3.1"
"gene78752",5.4231293670928e-102,2.1760066823039,0.938,0.144,1.06930715989533e-95,"10","gene7875"
"gene9192",5.58705735891083e-102,1.53141560773028,0.852,0.103,1.10162971086045e-95,"10","gene919"
"gene13543",5.83609553953957e-102,2.13093310399667,0.975,0.158,1.15073388883738e-95,"10","gene1354"
"gene13312",6.06648595512661e-102,1.8402554478648,0.741,0.072,1.19616118814788e-95,"10","gene13312"
"gene69672",6.19259552733639e-102,3.13588282466977,1,0.182,1.22102688088121e-95,"10","gene6967"
"gene60941",6.65118345311812e-102,3.12542188986453,1,0.177,1.3114490927236e-95,"10","gene6094"
"THG1L1",7.95255873302077e-102,2.66012512696499,1,0.179,1.56804815395099e-95,"10","THG1L"
"KIAA0226L1",9.85445701319158e-102,1.41166633485922,0.827,0.095,1.94305551791315e-95,"10","KIAA0226L"
"gene145392",1.03043342034343e-101,2.29550196655322,0.901,0.127,2.03176018786242e-95,"10","gene14539"
"gene95722",1.11838354165831e-101,1.84075971063383,0.864,0.108,2.20517610341539e-95,"10","gene9572"
"TSTA3",1.27399289743023e-101,1.55820645056783,0.79,0.085,2.51199931748675e-95,"10","TSTA3"
"gene112751",1.63030314560079e-101,2.45155357435327,0.975,0.163,3.2145551182478e-95,"10","gene11275"
"FLOT1",1.6506419573576e-101,1.1945298336397,0.728,0.068,3.25465823134572e-95,"10","FLOT1"
"gene26281",1.71073218797131e-101,2.10869609048256,0.963,0.153,3.373141323829e-95,"10","gene2628"
"gene48033",1.88940931539406e-101,2.09923380585931,0.963,0.144,3.72544848585619e-95,"10","gene4803"
"gene139801",2.57425196038773e-101,2.3756293680383,0.963,0.157,5.07578902565039e-95,"10","gene13980"
"EFTUD21",2.67163614523788e-101,1.62993208322262,0.901,0.123,5.26780658428123e-95,"10","EFTUD2"
"gene3647",2.70172305902967e-101,1.44933692414179,0.815,0.09,5.32713054681093e-95,"10","gene3647"
"gene35371",3.2055658373342e-101,2.19134312920884,0.84,0.104,6.32058405646122e-95,"10","gene3537"
"gene142491",3.2792454747299e-101,1.98197300020334,0.84,0.104,6.4658621025351e-95,"10","gene14249"
"gene134511",3.41639912864999e-101,1.53895820080263,0.827,0.095,6.736295231113e-95,"10","gene13451"
"gene8431",4.43923986885549e-101,1.67142294612548,0.815,0.096,8.75308452913543e-95,"10","gene843"
"LOC1197650102",4.66427592102008e-101,2.80965765257237,0.975,0.163,9.19680004009911e-95,"10","LOC119765010"
"gene15532",4.84463831762427e-101,2.46526869208334,0.975,0.164,9.5524301366906e-95,"10","gene1553"
"gene89033",5.41099321391801e-101,2.03459281381722,0.938,0.14,1.06691421025225e-94,"10","gene8903"
"NUP133",6.54365432126177e-101,1.49556620844041,0.802,0.09,1.29024700389108e-94,"10","NUP133"
"gene45061",6.55837284655334e-101,1.7680455911144,0.889,0.121,1.29314913353101e-94,"10","gene4506"
"SULF1",6.5764356791784e-101,1.27074964455701,0.728,0.069,1.29671067797271e-94,"10","SULF1"
"gene47192",7.21231237378289e-101,2.44312638519879,0.963,0.158,1.42208985599435e-94,"10","gene4719"
"gene64201",8.39405660976485e-101,1.83593405239908,0.877,0.115,1.65510063024737e-94,"10","gene6420"
"gene24622",1.00383563566231e-100,2.896311380266,0.963,0.163,1.97931592612406e-94,"10","gene2462"
"gene20942",1.06149066397573e-100,2.02179802147157,0.963,0.157,2.09299740116613e-94,"10","gene2094"
"gene77173",1.0809615131959e-100,1.40103702245706,0.753,0.073,2.13138910652855e-94,"10","gene7717"
"gene1637",1.09038962729298e-100,1.36958168852603,0.716,0.067,2.14997901878381e-94,"10","gene1637"
"gene130191",1.12268355020141e-100,1.84948714122204,0.889,0.118,2.21365465816027e-94,"10","gene13019"
"SYVN12",1.15155635946312e-100,1.53870552344835,0.778,0.083,2.27058470644048e-94,"10","SYVN1"
"gene78833",1.18745522862561e-100,1.67250402151581,0.914,0.122,2.34136840940823e-94,"10","gene7883"
"gene111382",1.18964707464153e-100,2.99138516122153,1,0.185,2.34569018836566e-94,"10","gene11138"
"RAD21",1.2742095532427e-100,1.53812544189082,0.877,0.11,2.51242650923495e-94,"10","RAD21"
"gene121523",1.57651564119936e-100,1.57616376664543,0.778,0.083,3.10849944508176e-94,"10","gene12152"
"TXNL4A2",1.9725308173854e-100,2.01717251240863,0.914,0.13,3.88934355677212e-94,"10","TXNL4A"
"FADD1",2.10063601275e-100,1.47111810999718,0.815,0.093,4.14193536004784e-94,"10","FADD"
"gene127762",2.22551187859235e-100,2.07334647775838,0.975,0.161,4.3881597231501e-94,"10","gene12776"
"gene43051",2.22610320676774e-100,2.30721860566762,0.914,0.13,4.38932567625391e-94,"10","gene4305"
"COMMD42",2.28361410476986e-100,2.18248678752034,0.926,0.139,4.50272296192228e-94,"10","COMMD4"
"SWT11",2.28619286653911e-100,1.37039987187009,0.79,0.084,4.5078076431771e-94,"10","SWT1"
"PFDN22",2.69208154812609e-100,2.50098980612571,0.975,0.167,5.30811986876226e-94,"10","PFDN2"
"PICK11",2.98155566520688e-100,1.64701948117942,0.827,0.1,5.87889132753866e-94,"10","PICK1"
"gene2366",3.08823443527349e-100,1.43320581280339,0.778,0.082,6.0892355124538e-94,"10","gene2366"
"FAM120B3",3.19829899818609e-100,1.86610864759823,0.852,0.107,6.30625564457042e-94,"10","FAM120B"
"SELENOT2",3.22281161389224e-100,1.68489629525026,0.864,0.109,6.35458846812686e-94,"10","SELENOT"
"gene135",3.27918547535733e-100,1.08178966238357,0.716,0.065,6.46574379859224e-94,"10","gene135"
"DGCR61",3.30991164770424e-100,3.00612277809916,0.988,0.175,6.52632822109578e-94,"10","DGCR6"
"APH1A",3.87489051011604e-100,2.04350590509065,0.951,0.146,7.64032698799283e-94,"10","APH1A"
"gene96301",4.05317640791627e-100,1.98235417946715,0.926,0.135,7.99186274183813e-94,"10","gene9630"
"gene36652",4.32195179738769e-100,1.60200450745661,0.84,0.102,8.52182142235457e-94,"10","gene3665"
"ZFPL11",4.48782770863866e-100,1.73394642481951,0.864,0.113,8.8488877479914e-94,"10","ZFPL1"
"FABP11",4.56210595544857e-100,3.38395119721491,0.988,0.181,8.99534610397358e-94,"10","FABP1"
"gene67271",4.77758066725224e-100,1.71653709962374,0.877,0.113,9.42020901339661e-94,"10","gene6727"
"DNA21",4.80340024504187e-100,1.67413686828602,0.901,0.12,9.47111884336205e-94,"10","DNA2"
"gene3883",4.9577344004194e-100,2.6284988850601,0.988,0.176,9.77542767723014e-94,"10","gene388"
"gene131163",5.64262538158745e-100,2.36184348941792,0.938,0.148,1.11258635240212e-93,"10","gene13116"
"gene14479",6.20504732012317e-100,3.28067629359516,0.988,0.181,1.22348206685948e-93,"10","gene14479"
"gene26761",6.99849709128189e-100,2.54562313030221,1,0.179,1.37993076352263e-93,"10","gene2676"
"gene134871",7.15838695550019e-100,2.67268629998738,0.988,0.179,1.41145709546684e-93,"10","gene13487"
"gene51581",7.8834049840109e-100,1.61304823826393,0.889,0.121,1.55441274274384e-93,"10","gene5158"
"gene63322",7.90914903572407e-100,2.10094673468511,0.864,0.114,1.5594888338636e-93,"10","gene6332"
"gene139654",8.07824069464571e-100,2.40652553460393,0.975,0.164,1.59282953243898e-93,"10","gene13965"
"RABIF2",8.34941855402063e-100,2.45842600076017,0.988,0.176,1.64629910821458e-93,"10","RABIF"
"DAK.1",8.35346346796134e-100,2.72193638519129,0.975,0.168,1.64709666533432e-93,"10","DAK.1"
"RABEP14",8.42776955771351e-100,1.97298092088903,0.951,0.147,1.66174799087303e-93,"10","RABEP1"
"LRRC47",8.7545901567948e-100,1.76495108974106,0.802,0.094,1.72618894054306e-93,"10","LRRC47"
"gene48302",8.84009477379905e-100,1.76465744766304,0.926,0.136,1.74304833905226e-93,"10","gene4830"
"gene27242",1.00027220207449e-99,2.04067422408398,0.901,0.126,1.97228971525699e-93,"10","gene2724"
"gene52481",1.17873495723107e-99,1.65337146448431,0.889,0.119,2.32417418812523e-93,"10","gene5248"
"gene81501",1.18304132220039e-99,2.88571614064145,0.988,0.179,2.33266527617258e-93,"10","gene8150"
"EME11",1.18872826792299e-99,2.95945403993259,0.988,0.18,2.34387852846196e-93,"10","EME1"
"SMARCB11",1.23685447452754e-99,2.41260372050252,0.988,0.181,2.4387715207131e-93,"10","SMARCB1"
"TBC1D71",1.31545174283034e-99,1.69740257713668,0.852,0.108,2.59374592028096e-93,"10","TBC1D7"
"gene8625",1.59406123403027e-99,1.13374301416658,0.728,0.07,3.14309502038288e-93,"10","gene8625"
"ORC41",1.59666202769731e-99,1.62229249301855,0.802,0.094,3.14822314309825e-93,"10","ORC4"
"PRPF83",1.61195529029068e-99,1.81500789929988,0.914,0.13,3.17837767949652e-93,"10","PRPF8"
"POLR3A",2.05509432195949e-99,1.27874547657824,0.753,0.076,4.05213839460658e-93,"10","POLR3A"
"LRPAP11",2.15953330063727e-99,1.88560404899408,0.926,0.136,4.25806626413144e-93,"10","LRPAP1"
"gene137431",2.41340140280096e-99,1.6868780108499,0.864,0.111,4.75863145617701e-93,"10","gene13743"
"gene50313",2.4635317706342e-99,2.37254546858076,0.938,0.15,4.8574761593433e-93,"10","gene5031"
"TCEB11",2.50478050412228e-99,1.81843464071449,0.827,0.101,4.93880847334461e-93,"10","TCEB1"
"gene111411",2.77432393443218e-99,2.25663997881359,0.963,0.162,5.47028154068846e-93,"10","gene11141"
"MCM6",3.89459988874808e-99,2.39090038167785,0.938,0.142,7.67918901443869e-93,"10","MCM6"
"N6AMT12",4.95348010741882e-99,2.20110523713311,0.951,0.15,9.76703926224338e-93,"10","N6AMT1"
"gene70622",4.9810903667454e-99,2.35317638189316,0.938,0.151,9.82147987390135e-93,"10","gene7062"
"gene12225",6.07146948409839e-99,1.18269962216965,0.704,0.064,1.19714381696794e-92,"10","gene12225"
"GTF2A1.12",6.48948395873557e-99,1.6128667390908,0.802,0.093,1.27956594640887e-92,"10","GTF2A1.1"
"gene77282",7.23380592084181e-99,2.16785061085066,0.926,0.135,1.42632785258376e-92,"10","gene7728"
"PIGK2",7.30687049083968e-99,2.36458890104133,0.988,0.173,1.44073438109246e-92,"10","PIGK"
"gene12462",8.32611281761768e-99,1.53402431540131,0.765,0.082,1.64170379264761e-92,"10","gene12462"
"gene62721",8.4462861606899e-99,1.94356316440608,0.877,0.12,1.66539900761988e-92,"10","gene6272"
"gene139663",8.62623043733233e-99,1.70757264343613,0.914,0.127,1.70087957435013e-92,"10","gene13966"
"gene64331",9.17051746334041e-99,1.93912414113699,0.963,0.159,1.80819953198938e-92,"10","gene6433"
"gene80752",9.79993055806941e-99,1.81587640005782,0.889,0.122,1.9323042477665e-92,"10","gene8075"
"GATAD11",1.04268635598533e-98,2.62526236632325,0.975,0.171,2.05591995047314e-92,"10","GATAD1"
"GPCPD1",1.09337980530896e-98,1.49749428914082,0.802,0.093,2.15587491125735e-92,"10","GPCPD1"
"gene5922",1.17653895795776e-98,2.2660037670498,0.975,0.168,2.31984421997008e-92,"10","gene592"
"BIRC52",1.18557246662302e-98,2.32294268778512,0.938,0.147,2.33765606778135e-92,"10","BIRC5"
"gene113272",1.20539839445102e-98,2.27844559502791,0.951,0.154,2.37674790045398e-92,"10","gene11327"
